department	shift_date	shift_type	staff_subclass	required_staff_count
Ορθοπαιδική	2026-05-09	Νυχτερινή	Διοικητικοί - Γραμματέας	1
Ορθοπαιδική	2026-05-09	Νυχτερινή	Διοικητικοί - Λογιστής	1
Ορθοπαιδική	2026-05-09	Νυχτερινή	Ιατροί - Εντατικολογία	1
Ορθοπαιδική	2026-05-09	Νυχτερινή	Ιατροί - Καρδιολογία	1
Ορθοπαιδική	2026-05-09	Νυχτερινή	Ιατροί - Χειρουργική	1
Ορθοπαιδική	2026-05-09	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Ορθοπαιδική	2026-05-09	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Ορθοπαιδική	2026-05-09	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Ορθοπαιδική	2026-05-09	Πρωινή	Διοικητικοί - Γραμματέας	1
Ορθοπαιδική	2026-05-09	Πρωινή	Διοικητικοί - Λογιστής	1
Ορθοπαιδική	2026-05-09	Πρωινή	Ιατροί - Εντατικολογία	1
Ορθοπαιδική	2026-05-09	Πρωινή	Ιατροί - Καρδιολογία	1
Ορθοπαιδική	2026-05-09	Πρωινή	Ιατροί - Χειρουργική	1
Ορθοπαιδική	2026-05-09	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Ορθοπαιδική	2026-05-09	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Ορθοπαιδική	2026-05-09	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Ορθοπαιδική	2026-05-10	Απογευματινή	Διοικητικοί - Γραμματέας	1
Ορθοπαιδική	2026-05-10	Απογευματινή	Διοικητικοί - Λογιστής	1
Ορθοπαιδική	2026-05-10	Απογευματινή	Ιατροί - Εντατικολογία	1
Ορθοπαιδική	2026-05-10	Απογευματινή	Ιατροί - Καρδιολογία	1
Ορθοπαιδική	2026-05-10	Απογευματινή	Ιατροί - Χειρουργική	1
Ορθοπαιδική	2026-05-10	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Ορθοπαιδική	2026-05-10	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Ορθοπαιδική	2026-05-10	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Ορθοπαιδική	2026-05-10	Νυχτερινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Ορθοπαιδική	2026-05-10	Νυχτερινή	Διοικητικοί - Υποδοχή	1
Ορθοπαιδική	2026-05-10	Νυχτερινή	Ιατροί - Εντατικολογία	1
Ορθοπαιδική	2026-05-10	Νυχτερινή	Ιατροί - Καρδιολογία	1
Ορθοπαιδική	2026-05-10	Νυχτερινή	Ιατροί - Χειρουργική	1
Ορθοπαιδική	2026-05-10	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Ορθοπαιδική	2026-05-10	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Ορθοπαιδική	2026-05-10	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Ορθοπαιδική	2026-05-10	Πρωινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Ορθοπαιδική	2026-05-10	Πρωινή	Διοικητικοί - Υποδοχή	1
Ορθοπαιδική	2026-05-10	Πρωινή	Ιατροί - Εντατικολογία	1
Ορθοπαιδική	2026-05-10	Πρωινή	Ιατροί - Καρδιολογία	1
Ορθοπαιδική	2026-05-10	Πρωινή	Ιατροί - Χειρουργική	1
Ορθοπαιδική	2026-05-10	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Ορθοπαιδική	2026-05-10	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Ορθοπαιδική	2026-05-10	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-04	Απογευματινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Οφθαλμολογία	2026-05-04	Απογευματινή	Διοικητικοί - Υποδοχή	1
Οφθαλμολογία	2026-05-04	Απογευματινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-04	Απογευματινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-04	Απογευματινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-04	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-04	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-04	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-04	Νυχτερινή	Διοικητικοί - Γραμματέας	1
Οφθαλμολογία	2026-05-04	Νυχτερινή	Διοικητικοί - Λογιστής	1
Οφθαλμολογία	2026-05-04	Νυχτερινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-04	Νυχτερινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-04	Νυχτερινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-04	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-04	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-04	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-04	Πρωινή	Διοικητικοί - Γραμματέας	1
Οφθαλμολογία	2026-05-04	Πρωινή	Διοικητικοί - Λογιστής	1
Οφθαλμολογία	2026-05-04	Πρωινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-04	Πρωινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-04	Πρωινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-04	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-04	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-04	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-05	Απογευματινή	Διοικητικοί - Γραμματέας	1
Οφθαλμολογία	2026-05-05	Απογευματινή	Διοικητικοί - Λογιστής	1
Οφθαλμολογία	2026-05-05	Απογευματινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-05	Απογευματινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-05	Απογευματινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-05	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-05	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-05	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-05	Νυχτερινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Οφθαλμολογία	2026-05-05	Νυχτερινή	Διοικητικοί - Υποδοχή	1
Οφθαλμολογία	2026-05-05	Νυχτερινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-05	Νυχτερινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-05	Νυχτερινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-05	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-05	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-05	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-05	Πρωινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Οφθαλμολογία	2026-05-05	Πρωινή	Διοικητικοί - Υποδοχή	1
Οφθαλμολογία	2026-05-05	Πρωινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-05	Πρωινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-05	Πρωινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-05	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-05	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-05	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-06	Απογευματινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Οφθαλμολογία	2026-05-06	Απογευματινή	Διοικητικοί - Υποδοχή	1
Οφθαλμολογία	2026-05-06	Απογευματινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-06	Απογευματινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-06	Απογευματινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-06	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-06	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-06	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-06	Νυχτερινή	Διοικητικοί - Γραμματέας	1
Οφθαλμολογία	2026-05-06	Νυχτερινή	Διοικητικοί - Λογιστής	1
Οφθαλμολογία	2026-05-06	Νυχτερινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-06	Νυχτερινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-06	Νυχτερινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-06	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-06	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-06	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-06	Πρωινή	Διοικητικοί - Γραμματέας	1
Οφθαλμολογία	2026-05-06	Πρωινή	Διοικητικοί - Λογιστής	1
Οφθαλμολογία	2026-05-06	Πρωινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-06	Πρωινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-06	Πρωινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-06	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-06	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-06	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-07	Απογευματινή	Διοικητικοί - Γραμματέας	1
Οφθαλμολογία	2026-05-07	Απογευματινή	Διοικητικοί - Λογιστής	1
Οφθαλμολογία	2026-05-07	Απογευματινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-07	Απογευματινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-07	Απογευματινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-07	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-07	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-07	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-07	Νυχτερινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Οφθαλμολογία	2026-05-07	Νυχτερινή	Διοικητικοί - Υποδοχή	1
Οφθαλμολογία	2026-05-07	Νυχτερινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-07	Νυχτερινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-07	Νυχτερινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-07	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-07	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-07	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-07	Πρωινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Οφθαλμολογία	2026-05-07	Πρωινή	Διοικητικοί - Υποδοχή	1
Οφθαλμολογία	2026-05-07	Πρωινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-07	Πρωινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-07	Πρωινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-07	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-07	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-07	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-08	Απογευματινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Οφθαλμολογία	2026-05-08	Απογευματινή	Διοικητικοί - Υποδοχή	1
Οφθαλμολογία	2026-05-08	Απογευματινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-08	Απογευματινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-08	Απογευματινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-08	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Οφθαλμολογία	2026-05-08	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Οφθαλμολογία	2026-05-08	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Οφθαλμολογία	2026-05-08	Νυχτερινή	Διοικητικοί - Γραμματέας	1
Οφθαλμολογία	2026-05-08	Νυχτερινή	Διοικητικοί - Λογιστής	1
Οφθαλμολογία	2026-05-08	Νυχτερινή	Ιατροί - Γαστρεντερολογία	1
Οφθαλμολογία	2026-05-08	Νυχτερινή	Ιατροί - Οφθαλμολογία	1
Οφθαλμολογία	2026-05-08	Νυχτερινή	Ιατροί - ΩΡΛ	1
Οφθαλμολογία	2026-05-08	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
